--time	Susceptibles	Infected	Recovered	Deaths	
28.3	36931.26	1251.785	717586.1	72.83629	
28.31	36930.57	1248.025	717590.6	72.8363	
28.32	36929.88	1244.277	717595	72.8363	
28.33	36929.19	1240.54	717599.4	72.83631	
28.34	36928.51	1236.814	717603.8	72.83631	
28.35	36927.83	1233.1	717608.2	72.83632	
28.36	36927.15	1229.396	717612.6	72.83632	
28.37	36926.47	1225.704	717617	72.83633	
28.38	36925.79	1222.022	717621.3	72.83633	
28.39	36925.12	1218.352	717625.7	72.83634	
28.4	36924.45	1214.693	717630	72.83634	
28.41	36923.78	1211.044	717634.3	72.83635	
28.42	36923.11	1207.407	717638.6	72.83635	
28.43	36922.44	1203.781	717642.9	72.83636	
28.44	36921.78	1200.165	717647.2	72.83636	
28.45	36921.12	1196.56	717651.5	72.83637	
28.46	36920.46	1192.967	717655.7	72.83637	
28.47	36919.8	1189.383	717660	72.83638	
28.48	36919.14	1185.811	717664.2	72.83638	
28.49	36918.49	1182.249	717668.4	72.83639	
28.5	36917.84	1178.698	717672.6	72.83639	
28.51	36917.19	1175.158	717676.8	72.8364	
28.52	36916.54	1171.628	717681	72.8364	
28.53	36915.89	1168.109	717685.2	72.83641	
28.54	36915.25	1164.601	717689.3	72.83641	
28.55	36914.61	1161.103	717693.5	72.83642	
28.56	36913.97	1157.615	717697.6	72.83642	
28.57	36913.33	1154.138	717701.7	72.83643	
28.58	36912.69	1150.672	717705.8	72.83643	
28.59	36912.06	1147.215	717709.9	72.83644	
28.6	36911.43	1143.77	717714	72.83644	
28.61	36910.8	1140.334	717718	72.83645	
28.62	36910.17	1136.909	717722.1	72.83645	
28.63	36909.54	1133.494	717726.1	72.83645	
28.64	36908.91	1130.089	717730.2	72.83646	
28.65	36908.29	1126.695	717734.2	72.83646	
28.66	36907.67	1123.311	717738.2	72.83647	
28.67	36907.05	1119.937	717742.2	72.83647	
28.68	36906.43	1116.573	717746.2	72.83648	
28.69	36905.82	1113.219	717750.1	72.83648	
28.7	36905.2	1109.875	717754.1	72.83649	
28.71	36904.59	1106.541	717758	72.83649	
28.72	36903.98	1103.217	717762	72.8365	
28.73	36903.38	1099.903	717765.9	72.8365	
28.74	36902.77	1096.6	717769.8	72.83651	
28.75	36902.16	1093.306	717773.7	72.83651	
28.76	36901.56	1090.021	717777.6	72.83651	
28.77	36900.96	1086.747	717781.5	72.83652	
28.78	36900.36	1083.483	717785.3	72.83652	
28.79	36899.76	1080.228	717789.2	72.83653	
28.8	36899.17	1076.983	717793	72.83653	
28.81	36898.58	1073.748	717796.8	72.83654	
28.82	36897.98	1070.523	717800.7	72.83654	
28.83	36897.39	1067.307	717804.5	72.83655	
28.84	36896.81	1064.101	717808.3	72.83655	
28.85	36896.22	1060.905	717812	72.83655	
28.86	36895.63	1057.718	717815.8	72.83656	
28.87	36895.05	1054.541	717819.6	72.83656	
28.88	36894.47	1051.373	717823.3	72.83657	
28.89	36893.89	1048.215	717827.1	72.83657	
28.9	36893.31	1045.066	717830.8	72.83658	
28.91	36892.74	1041.927	717834.5	72.83658	
28.92	36892.16	1038.797	717838.2	72.83659	
28.93	36891.59	1035.676	717841.9	72.83659	
28.94	36891.02	1032.565	717845.6	72.83659	
28.95	36890.45	1029.463	717849.2	72.8366	
28.96	36889.88	1026.371	717852.9	72.8366	
28.97	36889.32	1023.288	717856.6	72.83661	
28.98	36888.75	1020.214	717860.2	72.83661	
28.99	36888.19	1017.149	717863.8	72.83661	
29	36887.63	1014.093	717867.4	72.83662	
29.01	36887.07	1011.047	717871	72.83662	
29.02	36886.52	1008.01	717874.6	72.83663	
29.03	36885.96	1004.982	717878.2	72.83663	
29.04	36885.41	1001.963	717881.8	72.83664	
29.05	36884.85	998.9527	717885.4	72.83664	
29.06	36884.3	995.9518	717888.9	72.83664	
29.07	36883.76	992.9599	717892.4	72.83665	
29.08	36883.21	989.977	717896	72.83665	
29.09	36882.66	987.003	717899.5	72.83666	
29.1	36882.12	984.0379	717903	72.83666	
29.11	36881.58	981.0818	717906.5	72.83666	
29.12	36881.04	978.1345	717910	72.83667	
29.13	36880.5	975.1961	717913.5	72.83667	
29.14	36879.96	972.2665	717916.9	72.83668	
29.15	36879.43	969.3456	717920.4	72.83668	
29.16	36878.89	966.4336	717923.8	72.83668	
29.17	36878.36	963.5303	717927.3	72.83669	
29.18	36877.83	960.6357	717930.7	72.83669	
29.19	36877.3	957.7498	717934.1	72.8367	
29.2	36876.77	954.8725	717937.5	72.8367	
29.21	36876.25	952.0039	717940.9	72.8367	
29.22	36875.72	949.1439	717944.3	72.83671	
29.23	36875.2	946.2925	717947.7	72.83671	
29.24	36874.68	943.4496	717951	72.83672	
29.25	36874.16	940.6153	717954.4	72.83672	
29.26	36873.64	937.7895	717957.7	72.83672	
29.27	36873.12	934.9722	717961.1	72.83673	
29.28	36872.61	932.1633	717964.4	72.83673	
29.29	36872.09	929.3628	717967.7	72.83674	
29.3	36871.58	926.5708	717971	72.83674	
29.31	36871.07	923.7871	717974.3	72.83674	
29.32	36870.56	921.0118	717977.6	72.83675	
29.33	36870.06	918.2449	717980.9	72.83675	
29.34	36869.55	915.4862	717984.1	72.83676	
29.35	36869.05	912.7358	717987.4	72.83676	
29.36	36868.54	909.9937	717990.6	72.83676	
29.37	36868.04	907.2598	717993.9	72.83677	
29.38	36867.54	904.5341	717997.1	72.83677	
29.39	36867.05	901.8166	718000.3	72.83677	
29.4	36866.55	899.1072	718003.5	72.83678	
29.41	36866.05	896.406	718006.7	72.83678	
29.42	36865.56	893.7129	718009.9	72.83679	
29.43	36865.07	891.0279	718013.1	72.83679	
29.44	36864.58	888.3509	718016.2	72.83679	
29.45	36864.09	885.682	718019.4	72.8368	
29.46	36863.6	883.0211	718022.5	72.8368	
29.47	36863.11	880.3681	718025.7	72.8368	
29.48	36862.63	877.7232	718028.8	72.83681	
29.49	36862.15	875.0861	718031.9	72.83681	
29.5	36861.66	872.457	718035	72.83681	
29.51	36861.18	869.8358	718038.1	72.83682	
29.52	36860.7	867.2225	718041.2	72.83682	
29.53	36860.23	864.617	718044.3	72.83683	
29.54	36859.75	862.0193	718047.4	72.83683	
29.55	36859.28	859.4294	718050.5	72.83683	
29.56	36858.8	856.8473	718053.5	72.83684	
29.57	36858.33	854.2729	718056.6	72.83684	
29.58	36857.86	851.7063	718059.6	72.83684	
29.59	36857.39	849.1474	718062.6	72.83685	
29.6	36856.92	846.5962	718065.6	72.83685	
29.61	36856.46	844.0526	718068.7	72.83685	
29.62	36855.99	841.5166	718071.7	72.83686	
29.63	36855.53	838.9883	718074.6	72.83686	
29.64	36855.07	836.4676	718077.6	72.83686	
29.65	36854.61	833.9544	718080.6	72.83687	
29.66	36854.15	831.4488	718083.6	72.83687	
29.67	36853.69	828.9507	718086.5	72.83687	
29.68	36853.24	826.4601	718089.5	72.83688	
29.69	36852.78	823.9769	718092.4	72.83688	
29.7	36852.33	821.5013	718095.3	72.83688	
29.71	36851.87	819.033	718098.3	72.83689	
29.72	36851.42	816.5722	718101.2	72.83689	
29.73	36850.97	814.1188	718104.1	72.83689	
29.74	36850.53	811.6727	718107	72.8369	
29.75	36850.08	809.2339	718109.8	72.8369	
29.76	36849.63	806.8025	718112.7	72.83691	
29.77	36849.19	804.3784	718115.6	72.83691	
29.78	36848.75	801.9616	718118.5	72.83691	
29.79	36848.31	799.552	718121.3	72.83692	
29.8	36847.87	797.1497	718124.1	72.83692	
29.81	36847.43	794.7546	718127	72.83692	
29.82	36846.99	792.3666	718129.8	72.83692	
29.83	36846.55	789.9859	718132.6	72.83693	
29.84	36846.12	787.6122	718135.4	72.83693	
29.85	36845.69	785.2458	718138.2	72.83693	
29.86	36845.25	782.8864	718141	72.83694	
29.87	36844.82	780.5341	718143.8	72.83694	
29.88	36844.39	778.1888	718146.6	72.83694	
29.89	36843.96	775.8506	718149.3	72.83695	
29.9	36843.54	773.5195	718152.1	72.83695	
29.91	36843.11	771.1953	718154.9	72.83695	
29.92	36842.69	768.8781	718157.6	72.83696	
29.93	36842.26	766.5678	718160.3	72.83696	
29.94	36841.84	764.2645	718163.1	72.83696	
29.95	36841.42	761.9682	718165.8	72.83697	
29.96	36841	759.6787	718168.5	72.83697	
29.97	36840.58	757.396	718171.2	72.83697	
29.98	36840.17	755.1203	718173.9	72.83698	
29.99	36839.75	752.8513	718176.6	72.83698	
30	36839.34	750.5892	718179.2	72.83698	
30.01	36838.92	748.3339	718181.9	72.83699	
30.02	36838.51	746.0854	718184.6	72.83699	
30.03	36838.1	743.8435	718187.2	72.83699	
30.04	36837.69	741.6085	718189.9	72.83699	
30.05	36837.29	739.3801	718192.5	72.837	
30.06	36836.88	737.1585	718195.1	72.837	
30.07	36836.47	734.9435	718197.7	72.837	
30.08	36836.07	732.7351	718200.4	72.83701	
30.09	36835.67	730.5334	718203	72.83701	
30.1	36835.26	728.3383	718205.6	72.83701	
30.11	36834.86	726.1498	718208.2	72.83702	
30.12	36834.46	723.9678	718210.7	72.83702	
30.13	36834.06	721.7925	718213.3	72.83702	
30.14	36833.67	719.6236	718215.9	72.83703	
30.15	36833.27	717.4613	718218.4	72.83703	
30.16	36832.88	715.3054	718221	72.83703	
30.17	36832.48	713.156	718223.5	72.83703	
30.18	36832.09	711.0131	718226.1	72.83704	
30.19	36831.7	708.8766	718228.6	72.83704	
30.2	36831.31	706.7466	718231.1	72.83704	
30.21	36830.92	704.6229	718233.6	72.83705	
30.22	36830.53	702.5056	718236.1	72.83705	
30.23	36830.15	700.3946	718238.6	72.83705	
30.24	36829.76	698.29	718241.1	72.83705	
30.25	36829.38	696.1918	718243.6	72.83706	
30.26	36828.99	694.0998	718246.1	72.83706	
30.27	36828.61	692.0141	718248.5	72.83706	
30.28	36828.23	689.9347	718251	72.83707	
30.29	36827.85	687.8615	718253.4	72.83707	
30.3	36827.47	685.7945	718255.9	72.83707	
30.31	36827.1	683.7338	718258.3	72.83707	
30.32	36826.72	681.6792	718260.8	72.83708	
30.33	36826.35	679.6308	718263.2	72.83708	
30.34	36825.97	677.5885	718265.6	72.83708	
30.35	36825.6	675.5524	718268	72.83709	
30.36	36825.23	673.5224	718270.4	72.83709	
30.37	36824.86	671.4985	718272.8	72.83709	
30.38	36824.49	669.4807	718275.2	72.83709	
30.39	36824.12	667.4689	718277.6	72.8371	
30.4	36823.75	665.4632	718279.9	72.8371	
30.41	36823.39	663.4635	718282.3	72.8371	
30.42	36823.02	661.4698	718284.7	72.83711	
30.43	36822.66	659.4821	718287	72.83711	
30.44	36822.29	657.5004	718289.4	72.83711	
30.45	36821.93	655.5246	718291.7	72.83711	
30.46	36821.57	653.5548	718294	72.83712	
30.47	36821.21	651.5908	718296.4	72.83712	
30.48	36820.85	649.6328	718298.7	72.83712	
30.49	36820.5	647.6806	718301	72.83712	
30.5	36820.14	645.7343	718303.3	72.83713	
30.51	36819.79	643.7939	718305.6	72.83713	
30.52	36819.43	641.8593	718307.9	72.83713	
30.53	36819.08	639.9305	718310.2	72.83714	
30.54	36818.73	638.0074	718312.4	72.83714	
30.55	36818.38	636.0902	718314.7	72.83714	
30.56	36818.03	634.1787	718317	72.83714	
30.57	36817.68	632.273	718319.2	72.83715	
30.58	36817.33	630.3729	718321.5	72.83715	
30.59	36816.98	628.4786	718323.7	72.83715	
30.6	36816.64	626.59	718325.9	72.83715	
30.61	36816.29	624.7071	718328.2	72.83716	
30.62	36815.95	622.8298	718330.4	72.83716	
30.63	36815.61	620.9581	718332.6	72.83716	
30.64	36815.27	619.0921	718334.8	72.83716	
30.65	36814.92	617.2316	718337	72.83717	
30.66	36814.59	615.3768	718339.2	72.83717	
30.67	36814.25	613.5275	718341.4	72.83717	
30.68	36813.91	611.6838	718343.6	72.83717	
30.69	36813.57	609.8456	718345.7	72.83718	
30.7	36813.24	608.013	718347.9	72.83718	
30.71	36812.9	606.1858	718350.1	72.83718	
30.72	36812.57	604.3641	718352.2	72.83718	
30.73	36812.24	602.5479	718354.4	72.83719	
30.74	36811.91	600.7372	718356.5	72.83719	
30.75	36811.58	598.9319	718358.7	72.83719	
30.76	36811.25	597.132	718360.8	72.83719	
30.77	36810.92	595.3375	718362.9	72.8372	
30.78	36810.59	593.5484	718365	72.8372	
30.79	36810.27	591.7647	718367.1	72.8372	
30.8	36809.94	589.9864	718369.2	72.8372	
30.81	36809.62	588.2134	718371.3	72.83721	
30.82	36809.29	586.4457	718373.4	72.83721	
30.83	36808.97	584.6833	718375.5	72.83721	
30.84	36808.65	582.9262	718377.6	72.83721	
30.85	36808.33	581.1744	718379.7	72.83722	
30.86	36808.01	579.4278	718381.7	72.83722	
30.87	36807.69	577.6865	718383.8	72.83722	
30.88	36807.37	575.9505	718385.8	72.83722	
30.89	36807.06	574.2196	718387.9	72.83723	
30.9	36806.74	572.494	718389.9	72.83723	
30.91	36806.42	570.7735	718392	72.83723	
30.92	36806.11	569.0582	718394	72.83723	
30.93	36805.8	567.348	718396	72.83724	
30.94	36805.49	565.643	718398	72.83724	
30.95	36805.18	563.9431	718400	72.83724	
30.96	36804.87	562.2483	718402	72.83724	
30.97	36804.56	560.5586	718404	72.83724	
30.98	36804.25	558.874	718406	72.83725	
30.99	36803.94	557.1944	718408	72.83725	
31	36803.63	555.5199	718410	72.83725	
31.01	36803.33	553.8504	718412	72.83725	
31.02	36803.02	552.186	718414	72.83726	
31.03	36802.72	550.5265	718415.9	72.83726	
31.04	36802.42	548.872	718417.9	72.83726	
31.05	36802.12	547.2225	718419.8	72.83726	
31.06	36801.82	545.5779	718421.8	72.83727	
31.07	36801.52	543.9383	718423.7	72.83727	
31.08	36801.22	542.3036	718425.6	72.83727	
31.09	36800.92	540.6738	718427.6	72.83727	
31.1	36800.62	539.0489	718429.5	72.83727	
31.11	36800.33	537.4289	718431.4	72.83728	
31.12	36800.03	535.8138	718433.3	72.83728	
31.13	36799.74	534.2035	718435.2	72.83728	
31.14	36799.44	532.598	718437.1	72.83728	
31.15	36799.15	530.9974	718439	72.83729	
31.16	36798.86	529.4015	718440.9	72.83729	
31.17	36798.57	527.8105	718442.8	72.83729	
31.18	36798.28	526.2243	718444.7	72.83729	
31.19	36797.99	524.6428	718446.5	72.83729	
31.2	36797.7	523.066	718448.4	72.8373	
31.21	36797.41	521.494	718450.3	72.8373	
31.22	36797.12	519.9267	718452.1	72.8373	
31.23	36796.84	518.3642	718454	72.8373	
31.24	36796.55	516.8063	718455.8	72.8373	
31.25	36796.27	515.2531	718457.6	72.83731	
31.26	36795.99	513.7046	718459.5	72.83731	
31.27	36795.7	512.1607	718461.3	72.83731	
31.28	36795.42	510.6214	718463.1	72.83731	
31.29	36795.14	509.0868	718464.9	72.83732	
31.3	36794.86	507.5568	718466.7	72.83732	
31.31	36794.58	506.0314	718468.5	72.83732	
31.32	36794.3	504.5106	718470.3	72.83732	
31.33	36794.03	502.9943	718472.1	72.83732	
31.34	36793.75	501.4826	718473.9	72.83733	
31.35	36793.48	499.9754	718475.7	72.83733	
31.36	36793.2	498.4728	718477.5	72.83733	
31.37	36792.93	496.9747	718479.3	72.83733	
31.38	36792.65	495.4811	718481	72.83733	
31.39	36792.38	493.9919	718482.8	72.83734	
31.4	36792.11	492.5073	718484.5	72.83734	
31.41	36791.84	491.0271	718486.3	72.83734	
31.42	36791.57	489.5513	718488	72.83734	
31.43	36791.3	488.08	718489.8	72.83734	
31.44	36791.03	486.6131	718491.5	72.83735	
31.45	36790.76	485.1506	718493.2	72.83735	
31.46	36790.5	483.6925	718495	72.83735	
31.47	36790.23	482.2388	718496.7	72.83735	
31.48	36789.97	480.7894	718498.4	72.83735	
31.49	36789.7	479.3444	718500.1	72.83736	
31.5	36789.44	477.9037	718501.8	72.83736	
31.51	36789.18	476.4674	718503.5	72.83736	
31.52	36788.92	475.0354	718505.2	72.83736	
31.53	36788.65	473.6077	718506.9	72.83736	
31.54	36788.39	472.1843	718508.6	72.83737	
31.55	36788.13	470.7651	718510.3	72.83737	
31.56	36787.88	469.3502	718511.9	72.83737	
31.57	36787.62	467.9396	718513.6	72.83737	
31.58	36787.36	466.5332	718515.3	72.83737	
31.59	36787.1	465.131	718516.9	72.83738	
31.6	36786.85	463.7331	718518.6	72.83738	
31.61	36786.59	462.3393	718520.2	72.83738	
31.62	36786.34	460.9497	718521.9	72.83738	
31.63	36786.09	459.5643	718523.5	72.83738	
31.64	36785.83	458.1831	718525.1	72.83739	
31.65	36785.58	456.806	718526.8	72.83739	
31.66	36785.33	455.4331	718528.4	72.83739	
31.67	36785.08	454.0642	718530	72.83739	
31.68	36784.83	452.6995	718531.6	72.83739	
31.69	36784.58	451.3389	718533.2	72.8374	
31.7	36784.33	449.9824	718534.8	72.8374	
31.71	36784.09	448.6299	718536.4	72.8374	
31.72	36783.84	447.2815	718538	72.8374	
31.73	36783.6	445.9372	718539.6	72.8374	
31.74	36783.35	444.5969	718541.2	72.8374	
31.75	36783.11	443.2606	718542.8	72.83741	
31.76	36782.86	441.9284	718544.4	72.83741	
31.77	36782.62	440.6001	718545.9	72.83741	
31.78	36782.38	439.2759	718547.5	72.83741	
31.79	36782.14	437.9556	718549.1	72.83741	
31.8	36781.9	436.6393	718550.6	72.83742	
31.81	36781.66	435.3269	718552.2	72.83742	
31.82	36781.42	434.0185	718553.7	72.83742	
31.83	36781.18	432.714	718555.3	72.83742	
31.84	36780.94	431.4134	718556.8	72.83742	
31.85	36780.7	430.1168	718558.3	72.83742	
31.86	36780.47	428.824	718559.9	72.83743	
31.87	36780.23	427.5351	718561.4	72.83743	
31.88	36780	426.2501	718562.9	72.83743	
31.89	36779.76	424.969	718564.4	72.83743	
31.9	36779.53	423.6917	718565.9	72.83743	
31.91	36779.3	422.4182	718567.4	72.83743	
31.92	36779.06	421.1486	718568.9	72.83744	
31.93	36778.83	419.8828	718570.4	72.83744	
31.94	36778.6	418.6208	718571.9	72.83744	
31.95	36778.37	417.3625	718573.4	72.83744	
31.96	36778.14	416.1081	718574.9	72.83744	
31.97	36777.91	414.8574	718576.4	72.83745	
31.98	36777.69	413.6105	718577.9	72.83745	
31.99	36777.46	412.3673	718579.3	72.83745	
32	36777.23	411.1279	718580.8	72.83745	
32.01	36777.01	409.8922	718582.3	72.83745	
32.02	36776.78	408.6602	718583.7	72.83745	
32.03	36776.56	407.4319	718585.2	72.83746	
32.04	36776.33	406.2073	718586.6	72.83746	
32.05	36776.11	404.9863	718588.1	72.83746	
32.06	36775.89	403.7691	718589.5	72.83746	
32.07	36775.67	402.5555	718590.9	72.83746	
32.08	36775.44	401.3455	718592.4	72.83746	
32.09	36775.22	400.1392	718593.8	72.83747	
32.1	36775	398.9365	718595.2	72.83747	
32.11	36774.79	397.7374	718596.6	72.83747	
32.12	36774.57	396.5419	718598.1	72.83747	
32.13	36774.35	395.3501	718599.5	72.83747	
32.14	36774.13	394.1617	718600.9	72.83747	
32.15	36773.92	392.977	718602.3	72.83748	
32.16	36773.7	391.7958	718603.7	72.83748	
32.17	36773.48	390.6182	718605.1	72.83748	
32.18	36773.27	389.4441	718606.4	72.83748	
32.19	36773.06	388.2736	718607.8	72.83748	
32.2	36772.84	387.1065	718609.2	72.83748	
32.21	36772.63	385.943	718610.6	72.83749	
32.22	36772.42	384.7829	718612	72.83749	
32.23	36772.21	383.6264	718613.3	72.83749	
32.24	36772	382.4733	718614.7	72.83749	
32.25	36771.79	381.3237	718616.1	72.83749	
32.26	36771.58	380.1775	718617.4	72.83749	
32.27	36771.37	379.0348	718618.8	72.83749	
32.28	36771.16	377.8955	718620.1	72.8375	
32.29	36770.95	376.7597	718621.5	72.8375	
32.3	36770.74	375.6272	718622.8	72.8375	
32.31	36770.54	374.4982	718624.1	72.8375	
32.32	36770.33	373.3725	718625.5	72.8375	
32.33	36770.13	372.2502	718626.8	72.8375	
32.34	36769.92	371.1313	718628.1	72.83751	
32.35	36769.72	370.0158	718629.4	72.83751	
32.36	36769.52	368.9036	718630.7	72.83751	
32.37	36769.31	367.7948	718632.1	72.83751	
32.38	36769.11	366.6893	718633.4	72.83751	
32.39	36768.91	365.5871	718634.7	72.83751	
32.4	36768.71	364.4882	718636	72.83751	
32.41	36768.51	363.3926	718637.3	72.83752	
32.42	36768.31	362.3003	718638.6	72.83752	
32.43	36768.11	361.2113	718639.8	72.83752	
32.44	36767.91	360.1256	718641.1	72.83752	
32.45	36767.71	359.0431	718642.4	72.83752	
32.46	36767.52	357.9639	718643.7	72.83752	
32.47	36767.32	356.8879	718645	72.83753	
32.48	36767.12	355.8152	718646.2	72.83753	
32.49	36766.93	354.7457	718647.5	72.83753	
32.5	36766.73	353.6794	718648.7	72.83753	
32.51	36766.54	352.6163	718650	72.83753	
32.52	36766.35	351.5564	718651.3	72.83753	
32.53	36766.15	350.4997	718652.5	72.83753	
32.54	36765.96	349.4461	718653.8	72.83754	
32.55	36765.77	348.3958	718655	72.83754	
32.56	36765.58	347.3485	718656.2	72.83754	
32.57	36765.39	346.3045	718657.5	72.83754	
32.58	36765.2	345.2635	718658.7	72.83754	
32.59	36765.01	344.2257	718659.9	72.83754	
32.6	36764.82	343.191	718661.2	72.83754	
32.61	36764.63	342.1594	718662.4	72.83755	
32.62	36764.44	341.131	718663.6	72.83755	
32.63	36764.25	340.1056	718664.8	72.83755	
32.64	36764.07	339.0833	718666	72.83755	
32.65	36763.88	338.064	718667.2	72.83755	
32.66	36763.7	337.0479	718668.4	72.83755	
32.67	36763.51	336.0347	718669.6	72.83755	
32.68	36763.33	335.0247	718670.8	72.83756	
32.69	36763.14	334.0176	718672	72.83756	
32.7	36762.96	333.0136	718673.2	72.83756	
32.71	36762.78	332.0126	718674.4	72.83756	
32.72	36762.59	331.0146	718675.6	72.83756	
32.73	36762.41	330.0196	718676.7	72.83756	
32.74	36762.23	329.0276	718677.9	72.83756	
32.75	36762.05	328.0386	718679.1	72.83757	
32.76	36761.87	327.0526	718680.2	72.83757	
32.77	36761.69	326.0695	718681.4	72.83757	
32.78	36761.51	325.0893	718682.6	72.83757	
32.79	36761.33	324.1122	718683.7	72.83757	
32.8	36761.15	323.1379	718684.9	72.83757	
32.81	36760.98	322.1666	718686	72.83757	
32.82	36760.8	321.1982	718687.2	72.83757	
32.83	36760.62	320.2327	718688.3	72.83758	
32.84	36760.45	319.2701	718689.4	72.83758	
32.85	36760.27	318.3104	718690.6	72.83758	
32.86	36760.1	317.3536	718691.7	72.83758	
32.87	36759.92	316.3996	718692.8	72.83758	
32.88	36759.75	315.4486	718694	72.83758	
32.89	36759.58	314.5004	718695.1	72.83758	
32.9	36759.4	313.555	718696.2	72.83759	
32.91	36759.23	312.6125	718697.3	72.83759	
32.92	36759.06	311.6728	718698.4	72.83759	
32.93	36758.89	310.7359	718699.5	72.83759	
32.94	36758.72	309.8019	718700.6	72.83759	
32.95	36758.55	308.8706	718701.7	72.83759	
32.96	36758.38	307.9422	718702.8	72.83759	
32.97	36758.21	307.0165	718703.9	72.83759	
32.98	36758.04	306.0936	718705	72.8376	
32.99	36757.87	305.1735	718706.1	72.8376	
33	36757.71	304.2562	718707.2	72.8376	
33.01	36757.54	303.3416	718708.3	72.8376	
33.02	36757.37	302.4298	718709.4	72.8376	
33.03	36757.21	301.5207	718710.4	72.8376	
33.04	36757.04	300.6143	718711.5	72.8376	
33.05	36756.88	299.7107	718712.6	72.8376	
33.06	36756.71	298.8098	718713.6	72.83761	
33.07	36756.55	297.9116	718714.7	72.83761	
33.08	36756.38	297.016	718715.8	72.83761	
33.09	36756.22	296.1232	718716.8	72.83761	
33.1	36756.06	295.2331	718717.9	72.83761	
33.11	36755.9	294.3456	718718.9	72.83761	
33.12	36755.73	293.4608	718720	72.83761	
33.13	36755.57	292.5787	718721	72.83761	
33.14	36755.41	291.6992	718722.1	72.83762	
33.15	36755.25	290.8223	718723.1	72.83762	
33.16	36755.09	289.9481	718724.1	72.83762	
33.17	36754.93	289.0765	718725.2	72.83762	
33.18	36754.77	288.2076	718726.2	72.83762	
33.19	36754.62	287.3412	718727.2	72.83762	
33.2	36754.46	286.4775	718728.2	72.83762	
33.21	36754.3	285.6163	718729.2	72.83762	
33.22	36754.14	284.7578	718730.3	72.83762	
33.23	36753.99	283.9018	718731.3	72.83763	
33.24	36753.83	283.0484	718732.3	72.83763	
33.25	36753.68	282.1975	718733.3	72.83763	
33.26	36753.52	281.3492	718734.3	72.83763	
33.27	36753.37	280.5035	718735.3	72.83763	
33.28	36753.21	279.6603	718736.3	72.83763	
33.29	36753.06	278.8196	718737.3	72.83763	
33.3	36752.91	277.9815	718738.3	72.83763	
33.31	36752.75	277.1459	718739.3	72.83764	
33.32	36752.6	276.3128	718740.2	72.83764	
33.33	36752.45	275.4822	718741.2	72.83764	
33.34	36752.3	274.654	718742.2	72.83764	
33.35	36752.15	273.8284	718743.2	72.83764	
33.36	36752	273.0053	718744.2	72.83764	
33.37	36751.85	272.1846	718745.1	72.83764	
33.38	36751.7	271.3664	718746.1	72.83764	
33.39	36751.55	270.5507	718747.1	72.83764	
33.4	36751.4	269.7374	718748	72.83765	
33.41	36751.25	268.9266	718749	72.83765	
33.42	36751.11	268.1181	718749.9	72.83765	
33.43	36750.96	267.3122	718750.9	72.83765	
33.44	36750.81	266.5086	718751.8	72.83765	
33.45	36750.67	265.7075	718752.8	72.83765	
33.46	36750.52	264.9087	718753.7	72.83765	
33.47	36750.37	264.1124	718754.7	72.83765	
33.48	36750.23	263.3185	718755.6	72.83765	
33.49	36750.08	262.5269	718756.6	72.83766	
33.5	36749.94	261.7377	718757.5	72.83766	
33.51	36749.8	260.9509	718758.4	72.83766	
33.52	36749.65	260.1665	718759.3	72.83766	
33.53	36749.51	259.3844	718760.3	72.83766	
33.54	36749.37	258.6047	718761.2	72.83766	
33.55	36749.23	257.8273	718762.1	72.83766	
33.56	36749.09	257.0523	718763	72.83766	
33.57	36748.94	256.2795	718763.9	72.83766	
33.58	36748.8	255.5091	718764.8	72.83767	
33.59	36748.66	254.7411	718765.8	72.83767	
33.6	36748.52	253.9753	718766.7	72.83767	
33.61	36748.38	253.2118	718767.6	72.83767	
33.62	36748.24	252.4506	718768.5	72.83767	
33.63	36748.11	251.6917	718769.4	72.83767	
33.64	36747.97	250.9351	718770.3	72.83767	
33.65	36747.83	250.1808	718771.2	72.83767	
33.66	36747.69	249.4287	718772	72.83767	
33.67	36747.56	248.6789	718772.9	72.83767	
33.68	36747.42	247.9314	718773.8	72.83768	
33.69	36747.28	247.186	718774.7	72.83768	
33.7	36747.15	246.443	718775.6	72.83768	
33.71	36747.01	245.7021	718776.4	72.83768	
33.72	36746.88	244.9635	718777.3	72.83768	
33.73	36746.74	244.2271	718778.2	72.83768	
33.74	36746.61	243.493	718779.1	72.83768	
33.75	36746.48	242.761	718779.9	72.83768	
33.76	36746.34	242.0312	718780.8	72.83768	
33.77	36746.21	241.3037	718781.6	72.83768	
33.78	36746.08	240.5783	718782.5	72.83769	
33.79	36745.94	239.8551	718783.4	72.83769	
33.8	36745.81	239.134	718784.2	72.83769	
33.81	36745.68	238.4152	718785.1	72.83769	
33.82	36745.55	237.6984	718785.9	72.83769	
33.83	36745.42	236.9839	718786.8	72.83769	
33.84	36745.29	236.2715	718787.6	72.83769	
33.85	36745.16	235.5612	718788.4	72.83769	
33.86	36745.03	234.8531	718789.3	72.83769	
33.87	36744.9	234.1471	718790.1	72.83769	
33.88	36744.77	233.4432	718790.9	72.8377	
33.89	36744.65	232.7414	718791.8	72.8377	
33.9	36744.52	232.0418	718792.6	72.8377	
33.91	36744.39	231.3442	718793.4	72.8377	
33.92	36744.26	230.6488	718794.2	72.8377	
33.93	36744.14	229.9554	718795.1	72.8377	
33.94	36744.01	229.2641	718795.9	72.8377	
33.95	36743.89	228.5749	718796.7	72.8377	
