--time	Susceptible	Infected	Recovered	Deaths	
22.58	726838.8	3493.199	25437.93	72.02965	
22.59	726826.3	3493.354	25450.36	72.02966	
22.6	726813.7	3493.509	25462.8	72.02967	
22.61	726801.1	3493.663	25475.24	72.02969	
22.62	726788.5	3493.818	25487.68	72.0297	
22.63	726775.9	3493.972	25500.12	72.02972	
22.64	726763.3	3494.126	25512.56	72.02973	
22.65	726750.7	3494.28	25525	72.02975	
22.66	726738.1	3494.434	25537.44	72.02976	
22.67	726725.5	3494.587	25549.88	72.02978	
22.68	726712.9	3494.74	25562.32	72.02979	
22.69	726700.3	3494.893	25574.77	72.02981	
22.7	726687.7	3495.046	25587.21	72.02982	
22.71	726675.1	3495.199	25599.65	72.02983	
22.72	726662.5	3495.351	25612.1	72.02985	
22.73	726649.9	3495.503	25624.54	72.02986	
22.74	726637.3	3495.655	25636.99	72.02988	
22.75	726624.7	3495.807	25649.44	72.02989	
22.76	726612.1	3495.958	25661.88	72.02991	
22.77	726599.5	3496.11	25674.33	72.02992	
22.78	726586.9	3496.261	25686.78	72.02994	
22.79	726574.3	3496.411	25699.23	72.02995	
22.8	726561.7	3496.562	25711.67	72.02996	
22.81	726549.1	3496.713	25724.12	72.02998	
22.82	726536.5	3496.863	25736.57	72.02999	
22.83	726523.9	3497.013	25749.02	72.03001	
22.84	726511.3	3497.163	25761.47	72.03002	
22.85	726498.7	3497.312	25773.93	72.03004	
22.86	726486.1	3497.462	25786.38	72.03005	
22.87	726473.5	3497.611	25798.83	72.03007	
22.88	726460.9	3497.76	25811.28	72.03008	
22.89	726448.3	3497.908	25823.74	72.0301	
22.9	726435.7	3498.057	25836.19	72.03011	
22.91	726423.1	3498.205	25848.65	72.03012	
22.92	726410.5	3498.353	25861.1	72.03014	
22.93	726397.9	3498.501	25873.56	72.03015	
22.94	726385.3	3498.649	25886.01	72.03017	
22.95	726372.7	3498.796	25898.47	72.03018	
22.96	726360.1	3498.944	25910.93	72.0302	
22.97	726347.5	3499.091	25923.38	72.03021	
22.98	726334.9	3499.238	25935.84	72.03023	
22.99	726322.3	3499.384	25948.3	72.03024	
23	726309.7	3499.531	25960.76	72.03026	
23.01	726297.1	3499.677	25973.22	72.03027	
23.02	726284.5	3499.823	25985.68	72.03028	
23.03	726271.9	3499.969	25998.14	72.0303	
23.04	726259.3	3500.114	26010.6	72.03031	
23.05	726246.6	3500.259	26023.06	72.03033	
23.06	726234	3500.405	26035.53	72.03034	
23.07	726221.4	3500.549	26047.99	72.03036	
23.08	726208.8	3500.694	26060.45	72.03037	
23.09	726196.2	3500.839	26072.92	72.03039	
23.1	726183.6	3500.983	26085.38	72.0304	
23.11	726171	3501.127	26097.85	72.03042	
23.12	726158.4	3501.271	26110.31	72.03043	
23.13	726145.8	3501.415	26122.78	72.03044	
23.14	726133.2	3501.558	26135.24	72.03046	
23.15	726120.6	3501.701	26147.71	72.03047	
23.16	726107.9	3501.844	26160.18	72.03049	
23.17	726095.3	3501.987	26172.65	72.0305	
23.18	726082.7	3502.13	26185.12	72.03052	
23.19	726070.1	3502.272	26197.59	72.03053	
23.2	726057.5	3502.414	26210.05	72.03055	
23.21	726044.9	3502.556	26222.52	72.03056	
23.22	726032.3	3502.698	26235	72.03057	
23.23	726019.7	3502.839	26247.47	72.03059	
23.24	726007.1	3502.98	26259.94	72.0306	
23.25	725994.4	3503.122	26272.41	72.03062	
23.26	725981.8	3503.262	26284.88	72.03063	
23.27	725969.2	3503.403	26297.36	72.03065	
23.28	725956.6	3503.544	26309.83	72.03066	
23.29	725944	3503.684	26322.3	72.03068	
23.3	725931.4	3503.824	26334.78	72.03069	
23.31	725918.8	3503.964	26347.25	72.03071	
23.32	725906.1	3504.103	26359.73	72.03072	
23.33	725893.5	3504.242	26372.21	72.03073	
23.34	725880.9	3504.382	26384.68	72.03075	
23.35	725868.3	3504.521	26397.16	72.03076	
23.36	725855.7	3504.659	26409.64	72.03078	
23.37	725843.1	3504.798	26422.11	72.03079	
23.38	725830.4	3504.936	26434.59	72.03081	
23.39	725817.8	3505.074	26447.07	72.03082	
23.4	725805.2	3505.212	26459.55	72.03084	
23.41	725792.6	3505.35	26472.03	72.03085	
23.42	725780	3505.487	26484.51	72.03087	
23.43	725767.4	3505.624	26496.99	72.03088	
23.44	725754.7	3505.761	26509.47	72.03089	
23.45	725742.1	3505.898	26521.96	72.03091	
23.46	725729.5	3506.035	26534.44	72.03092	
23.47	725716.9	3506.171	26546.92	72.03094	
23.48	725704.3	3506.307	26559.41	72.03095	
23.49	725691.6	3506.443	26571.89	72.03097	
23.5	725679	3506.579	26584.37	72.03098	
23.51	725666.4	3506.715	26596.86	72.031	
23.52	725653.8	3506.85	26609.34	72.03101	
23.53	725641.2	3506.985	26621.83	72.03103	
23.54	725628.5	3507.12	26634.32	72.03104	
23.55	725615.9	3507.255	26646.8	72.03105	
23.56	725603.3	3507.389	26659.29	72.03107	
23.57	725590.7	3507.523	26671.78	72.03108	
23.58	725578	3507.657	26684.27	72.0311	
23.59	725565.4	3507.791	26696.76	72.03111	
23.6	725552.8	3507.925	26709.24	72.03113	
23.61	725540.2	3508.058	26721.73	72.03114	
23.62	725527.6	3508.191	26734.22	72.03116	
23.63	725514.9	3508.324	26746.72	72.03117	
23.64	725502.3	3508.457	26759.21	72.03119	
23.65	725489.7	3508.589	26771.7	72.0312	
23.66	725477.1	3508.722	26784.19	72.03121	
23.67	725464.4	3508.854	26796.68	72.03123	
23.68	725451.8	3508.986	26809.18	72.03124	
23.69	725439.2	3509.117	26821.67	72.03126	
23.7	725426.6	3509.249	26834.16	72.03127	
23.71	725413.9	3509.38	26846.66	72.03129	
23.72	725401.3	3509.511	26859.15	72.0313	
23.73	725388.7	3509.642	26871.65	72.03132	
23.74	725376.1	3509.772	26884.14	72.03133	
23.75	725363.4	3509.903	26896.64	72.03135	
23.76	725350.8	3510.033	26909.14	72.03136	
23.77	725338.2	3510.163	26921.63	72.03138	
23.78	725325.5	3510.293	26934.13	72.03139	
23.79	725312.9	3510.422	26946.63	72.0314	
23.8	725300.3	3510.551	26959.13	72.03142	
23.81	725287.7	3510.68	26971.63	72.03143	
23.82	725275	3510.809	26984.13	72.03145	
23.83	725262.4	3510.938	26996.63	72.03146	
23.84	725249.8	3511.066	27009.13	72.03148	
23.85	725237.1	3511.195	27021.63	72.03149	
23.86	725224.5	3511.323	27034.13	72.03151	
23.87	725211.9	3511.45	27046.63	72.03152	
23.88	725199.3	3511.578	27059.13	72.03154	
23.89	725186.6	3511.705	27071.64	72.03155	
23.9	725174	3511.832	27084.14	72.03156	
23.91	725161.4	3511.959	27096.64	72.03158	
23.92	725148.7	3512.086	27109.15	72.03159	
23.93	725136.1	3512.213	27121.65	72.03161	
23.94	725123.5	3512.339	27134.16	72.03162	
23.95	725110.8	3512.465	27146.66	72.03164	
23.96	725098.2	3512.591	27159.17	72.03165	
23.97	725085.6	3512.716	27171.67	72.03167	
23.98	725072.9	3512.842	27184.18	72.03168	
23.99	725060.3	3512.967	27196.69	72.0317	
24	725047.7	3513.092	27209.2	72.03171	
24.01	725035	3513.217	27221.7	72.03172	
24.02	725022.4	3513.341	27234.21	72.03174	
24.03	725009.8	3513.466	27246.72	72.03175	
24.04	724997.1	3513.59	27259.23	72.03177	
24.05	724984.5	3513.714	27271.74	72.03178	
24.06	724971.9	3513.837	27284.25	72.0318	
24.07	724959.2	3513.961	27296.76	72.03181	
24.08	724946.6	3514.084	27309.27	72.03183	
24.09	724934	3514.207	27321.78	72.03184	
24.1	724921.3	3514.33	27334.3	72.03186	
24.11	724908.7	3514.453	27346.81	72.03187	
24.12	724896.1	3514.575	27359.32	72.03189	
24.13	724883.4	3514.697	27371.83	72.0319	
24.14	724870.8	3514.819	27384.35	72.03191	
24.15	724858.2	3514.941	27396.86	72.03193	
24.16	724845.5	3515.062	27409.38	72.03194	
24.17	724832.9	3515.184	27421.89	72.03196	
24.18	724820.3	3515.305	27434.41	72.03197	
24.19	724807.6	3515.426	27446.92	72.03199	
24.2	724795	3515.546	27459.44	72.032	
24.21	724782.3	3515.667	27471.96	72.03202	
24.22	724769.7	3515.787	27484.47	72.03203	
24.23	724757.1	3515.907	27496.99	72.03205	
24.24	724744.4	3516.027	27509.51	72.03206	
24.25	724731.8	3516.147	27522.03	72.03207	
24.26	724719.2	3516.266	27534.55	72.03209	
24.27	724706.5	3516.385	27547.07	72.0321	
24.28	724693.9	3516.504	27559.59	72.03212	
24.29	724681.2	3516.623	27572.11	72.03213	
24.3	724668.6	3516.741	27584.63	72.03215	
24.31	724656	3516.859	27597.15	72.03216	
24.32	724643.3	3516.978	27609.67	72.03218	
24.33	724630.7	3517.095	27622.19	72.03219	
24.34	724618	3517.213	27634.71	72.03221	
24.35	724605.4	3517.33	27647.24	72.03222	
24.36	724592.8	3517.448	27659.76	72.03224	
24.37	724580.1	3517.565	27672.28	72.03225	
24.38	724567.5	3517.681	27684.81	72.03226	
24.39	724554.8	3517.798	27697.33	72.03228	
24.4	724542.2	3517.914	27709.86	72.03229	
24.41	724529.6	3518.03	27722.38	72.03231	
24.42	724516.9	3518.146	27734.91	72.03232	
24.43	724504.3	3518.262	27747.43	72.03234	
24.44	724491.6	3518.378	27759.96	72.03235	
24.45	724479	3518.493	27772.49	72.03237	
24.46	724466.3	3518.608	27785.01	72.03238	
24.47	724453.7	3518.723	27797.54	72.0324	
24.48	724441.1	3518.837	27810.07	72.03241	
24.49	724428.4	3518.952	27822.6	72.03243	
24.5	724415.8	3519.066	27835.13	72.03244	
24.51	724403.1	3519.18	27847.66	72.03245	
24.52	724390.5	3519.293	27860.19	72.03247	
24.53	724377.8	3519.407	27872.72	72.03248	
24.54	724365.2	3519.52	27885.25	72.0325	
24.55	724352.6	3519.633	27897.78	72.03251	
24.56	724339.9	3519.746	27910.31	72.03253	
24.57	724327.3	3519.859	27922.84	72.03254	
24.58	724314.6	3519.971	27935.37	72.03256	
24.59	724302	3520.084	27947.91	72.03257	
24.6	724289.3	3520.196	27960.44	72.03259	
24.61	724276.7	3520.307	27972.97	72.0326	
24.62	724264	3520.419	27985.51	72.03261	
24.63	724251.4	3520.53	27998.04	72.03263	
24.64	724238.8	3520.641	28010.58	72.03264	
24.65	724226.1	3520.752	28023.11	72.03266	
24.66	724213.5	3520.863	28035.65	72.03267	
24.67	724200.8	3520.973	28048.18	72.03269	
24.68	724188.2	3521.084	28060.72	72.0327	
24.69	724175.5	3521.194	28073.25	72.03272	
24.7	724162.9	3521.304	28085.79	72.03273	
24.71	724150.2	3521.413	28098.33	72.03275	
24.72	724137.6	3521.523	28110.87	72.03276	
24.73	724124.9	3521.632	28123.4	72.03278	
24.74	724112.3	3521.741	28135.94	72.03279	
24.75	724099.6	3521.849	28148.48	72.0328	
24.76	724087	3521.958	28161.02	72.03282	
24.77	724074.3	3522.066	28173.56	72.03283	
24.78	724061.7	3522.174	28186.1	72.03285	
24.79	724049	3522.282	28198.64	72.03286	
24.8	724036.4	3522.39	28211.18	72.03288	
24.81	724023.7	3522.497	28223.72	72.03289	
24.82	724011.1	3522.605	28236.26	72.03291	
24.83	723998.4	3522.712	28248.81	72.03292	
24.84	723985.8	3522.818	28261.35	72.03294	
24.85	723973.2	3522.925	28273.89	72.03295	
24.86	723960.5	3523.031	28286.43	72.03297	
24.87	723947.9	3523.137	28298.98	72.03298	
24.88	723935.2	3523.243	28311.52	72.03299	
24.89	723922.6	3523.349	28324.07	72.03301	
24.9	723909.9	3523.454	28336.61	72.03302	
24.91	723897.3	3523.56	28349.15	72.03304	
24.92	723884.6	3523.665	28361.7	72.03305	
24.93	723872	3523.77	28374.25	72.03307	
24.94	723859.3	3523.874	28386.79	72.03308	
24.95	723846.7	3523.979	28399.34	72.0331	
24.96	723834	3524.083	28411.88	72.03311	
24.97	723821.3	3524.187	28424.43	72.03313	
24.98	723808.7	3524.29	28436.98	72.03314	
24.99	723796	3524.394	28449.53	72.03316	
25	723783.4	3524.497	28462.08	72.03317	
25.01	723770.7	3524.6	28474.62	72.03318	
25.02	723758.1	3524.703	28487.17	72.0332	
25.03	723745.4	3524.806	28499.72	72.03321	
25.04	723732.8	3524.908	28512.27	72.03323	
25.05	723720.1	3525.01	28524.82	72.03324	
25.06	723707.5	3525.112	28537.37	72.03326	
25.07	723694.8	3525.214	28549.92	72.03327	
25.08	723682.2	3525.316	28562.48	72.03329	
25.09	723669.5	3525.417	28575.03	72.0333	
25.1	723656.9	3525.518	28587.58	72.03332	
25.11	723644.2	3525.619	28600.13	72.03333	
25.12	723631.6	3525.72	28612.68	72.03335	
25.13	723618.9	3525.82	28625.24	72.03336	
25.14	723606.3	3525.92	28637.79	72.03338	
25.15	723593.6	3526.02	28650.34	72.03339	
25.16	723580.9	3526.12	28662.9	72.0334	
25.17	723568.3	3526.22	28675.45	72.03342	
25.18	723555.6	3526.319	28688.01	72.03343	
25.19	723543	3526.418	28700.56	72.03345	
25.2	723530.3	3526.517	28713.12	72.03346	
25.21	723517.7	3526.616	28725.67	72.03348	
25.22	723505	3526.714	28738.23	72.03349	
25.23	723492.4	3526.813	28750.79	72.03351	
25.24	723479.7	3526.911	28763.34	72.03352	
25.25	723467.1	3527.009	28775.9	72.03354	
25.26	723454.4	3527.106	28788.46	72.03355	
25.27	723441.7	3527.204	28801.02	72.03357	
25.28	723429.1	3527.301	28813.57	72.03358	
25.29	723416.4	3527.398	28826.13	72.03359	
25.3	723403.8	3527.494	28838.69	72.03361	
25.31	723391.1	3527.591	28851.25	72.03362	
25.32	723378.5	3527.687	28863.81	72.03364	
25.33	723365.8	3527.783	28876.37	72.03365	
25.34	723353.2	3527.879	28888.93	72.03367	
25.35	723340.5	3527.975	28901.49	72.03368	
25.36	723327.8	3528.07	28914.05	72.0337	
25.37	723315.2	3528.166	28926.61	72.03371	
25.38	723302.5	3528.261	28939.18	72.03373	
25.39	723289.9	3528.355	28951.74	72.03374	
25.4	723277.2	3528.45	28964.3	72.03376	
25.41	723264.6	3528.544	28976.86	72.03377	
25.42	723251.9	3528.638	28989.43	72.03378	
25.43	723239.2	3528.732	29001.99	72.0338	
25.44	723226.6	3528.826	29014.55	72.03381	
25.45	723213.9	3528.919	29027.12	72.03383	
25.46	723201.3	3529.013	29039.68	72.03384	
25.47	723188.6	3529.106	29052.25	72.03386	
25.48	723176	3529.198	29064.81	72.03387	
25.49	723163.3	3529.291	29077.38	72.03389	
25.5	723150.6	3529.383	29089.94	72.0339	
25.51	723138	3529.475	29102.51	72.03392	
25.52	723125.3	3529.567	29115.07	72.03393	
25.53	723112.7	3529.659	29127.64	72.03395	
25.54	723100	3529.751	29140.21	72.03396	
25.55	723087.3	3529.842	29152.78	72.03398	
25.56	723074.7	3529.933	29165.34	72.03399	
25.57	723062	3530.024	29177.91	72.034	
25.58	723049.4	3530.114	29190.48	72.03402	
25.59	723036.7	3530.205	29203.05	72.03403	
25.6	723024.1	3530.295	29215.62	72.03405	
25.61	723011.4	3530.385	29228.19	72.03406	
25.62	722998.7	3530.475	29240.76	72.03408	
25.63	722986.1	3530.564	29253.33	72.03409	
25.64	722973.4	3530.653	29265.9	72.03411	
25.65	722960.8	3530.742	29278.47	72.03412	
25.66	722948.1	3530.831	29291.04	72.03414	
25.67	722935.4	3530.92	29303.61	72.03415	
25.68	722922.8	3531.008	29316.18	72.03417	
