--time	Susceptibles	Exposed	Infected	Recovered	Deaths	
37.82	83440	117840.7	35605.65	518883.6	72.06714	
37.83	83391.27	117742.1	35586.88	519049.6	72.06717	
37.84	83342.6	117643.7	35568.1	519215.5	72.0672	
37.85	83294.01	117545.3	35549.32	519381.3	72.06723	
37.86	83245.49	117446.9	35530.53	519547	72.06726	
37.87	83197.03	117348.6	35511.73	519712.5	72.06729	
37.88	83148.65	117250.4	35492.93	519877.9	72.06732	
37.89	83100.33	117152.2	35474.13	520043.3	72.06735	
37.9	83052.08	117054.1	35455.31	520208.4	72.06738	
37.91	83003.9	116956	35436.49	520373.5	72.06741	
37.92	82955.79	116858	35417.67	520538.5	72.06744	
37.93	82907.75	116760	35398.84	520703.3	72.06747	
37.94	82859.77	116662.1	35380	520868	72.06749	
37.95	82811.86	116564.3	35361.16	521032.7	72.06752	
37.96	82764.02	116466.5	35342.31	521197.1	72.06755	
37.97	82716.25	116368.7	35323.45	521361.5	72.06758	
37.98	82668.54	116271	35304.59	521525.8	72.06761	
37.99	82620.91	116173.4	35285.72	521689.9	72.06764	
38	82573.34	116075.8	35266.85	521854	72.06767	
38.01	82525.83	115978.3	35247.98	522017.9	72.0677	
38.02	82478.4	115880.8	35229.09	522181.7	72.06773	
38.03	82431.03	115783.4	35210.2	522345.3	72.06776	
38.04	82383.73	115686	35191.31	522508.9	72.06779	
38.05	82336.5	115588.7	35172.41	522672.4	72.06782	
38.06	82289.33	115491.4	35153.5	522835.7	72.06785	
38.07	82242.23	115394.2	35134.59	522998.9	72.06787	
38.08	82195.19	115297.1	35115.68	523162	72.0679	
38.09	82148.23	115200	35096.75	523325	72.06793	
38.1	82101.32	115102.9	35077.83	523487.8	72.06796	
38.11	82054.49	115006	35058.89	523650.6	72.06799	
38.12	82007.72	114909	35039.96	523813.2	72.06802	
38.13	81961.02	114812.2	35021.01	523975.7	72.06805	
38.14	81914.38	114715.3	35002.07	524138.2	72.06808	
38.15	81867.81	114618.6	34983.11	524300.4	72.06811	
38.16	81821.3	114521.9	34964.15	524462.6	72.06814	
38.17	81774.86	114425.2	34945.19	524624.7	72.06817	
38.18	81728.49	114328.6	34926.22	524786.6	72.06819	
38.19	81682.18	114232.1	34907.25	524948.4	72.06822	
38.2	81635.94	114135.6	34888.27	525110.1	72.06825	
38.21	81589.76	114039.2	34869.29	525271.7	72.06828	
38.22	81543.65	113942.8	34850.3	525433.2	72.06831	
38.23	81497.6	113846.5	34831.3	525594.6	72.06834	
38.24	81451.61	113750.2	34812.31	525755.8	72.06837	
38.25	81405.7	113654	34793.3	525916.9	72.0684	
38.26	81359.84	113557.8	34774.3	526078	72.06843	
38.27	81314.05	113461.7	34755.28	526238.9	72.06845	
38.28	81268.33	113365.7	34736.26	526399.6	72.06848	
38.29	81222.67	113269.7	34717.24	526560.3	72.06851	
38.3	81177.07	113173.8	34698.22	526720.9	72.06854	
38.31	81131.54	113077.9	34679.18	526881.3	72.06857	
38.32	81086.07	112982.1	34660.15	527041.6	72.0686	
38.33	81040.67	112886.3	34641.11	527201.8	72.06863	
38.34	80995.33	112790.6	34622.06	527361.9	72.06866	
38.35	80950.05	112695	34603.01	527521.9	72.06869	
38.36	80904.84	112599.4	34583.96	527681.8	72.06871	
38.37	80859.69	112503.8	34564.9	527841.5	72.06874	
38.38	80814.61	112408.3	34545.84	528001.2	72.06877	
38.39	80769.58	112312.9	34526.77	528160.7	72.0688	
38.4	80724.63	112217.5	34507.7	528320.1	72.06883	
38.41	80679.73	112122.2	34488.62	528479.4	72.06886	
38.42	80634.9	112027	34469.54	528638.5	72.06889	
38.43	80590.13	111931.7	34450.46	528797.6	72.06891	
38.44	80545.42	111836.6	34431.37	528956.5	72.06894	
38.45	80500.78	111741.5	34412.28	529115.4	72.06897	
38.46	80456.2	111646.5	34393.18	529274.1	72.069	
38.47	80411.68	111551.5	34374.08	529432.7	72.06903	
38.48	80367.22	111456.6	34354.98	529591.2	72.06906	
38.49	80322.83	111361.7	34335.87	529749.5	72.06909	
38.5	80278.5	111266.9	34316.76	529907.8	72.06911	
38.51	80234.23	111172.1	34297.64	530065.9	72.06914	
38.52	80190.02	111077.4	34278.52	530224	72.06917	
38.53	80145.88	110982.8	34259.39	530381.9	72.0692	
38.54	80101.79	110888.2	34240.26	530539.7	72.06923	
38.55	80057.77	110793.7	34221.13	530697.4	72.06926	
38.56	80013.81	110699.2	34202	530854.9	72.06928	
38.57	79969.91	110604.8	34182.86	531012.4	72.06931	
38.58	79926.08	110510.4	34163.71	531169.7	72.06934	
38.59	79882.3	110416.1	34144.57	531326.9	72.06937	
38.6	79838.59	110321.9	34125.41	531484.1	72.0694	
38.61	79794.93	110227.7	34106.26	531641.1	72.06943	
38.62	79751.34	110133.6	34087.1	531797.9	72.06945	
38.63	79707.81	110039.5	34067.94	531954.7	72.06948	
38.64	79664.34	109945.5	34048.78	532111.4	72.06951	
38.65	79620.93	109851.5	34029.61	532267.9	72.06954	
38.66	79577.58	109757.6	34010.43	532424.3	72.06957	
38.67	79534.3	109663.7	33991.26	532580.6	72.0696	
38.68	79491.07	109569.9	33972.08	532736.8	72.06962	
38.69	79447.9	109476.2	33952.9	532892.9	72.06965	
38.7	79404.8	109382.5	33933.71	533048.9	72.06968	
38.71	79361.75	109288.9	33914.52	533204.8	72.06971	
38.72	79318.76	109195.3	33895.33	533360.5	72.06974	
38.73	79275.84	109101.8	33876.14	533516.1	72.06976	
38.74	79232.97	109008.4	33856.94	533671.7	72.06979	
38.75	79190.17	108915	33837.73	533827.1	72.06982	
38.76	79147.42	108821.6	33818.53	533982.3	72.06985	
38.77	79104.73	108728.3	33799.32	534137.5	72.06988	
38.78	79062.11	108635.1	33780.11	534292.6	72.06991	
38.79	79019.54	108542	33760.9	534447.5	72.06993	
38.8	78977.03	108448.8	33741.68	534602.4	72.06996	
38.81	78934.58	108355.8	33722.46	534757.1	72.06999	
38.82	78892.19	108262.8	33703.24	534911.7	72.07002	
38.83	78849.86	108169.9	33684.01	535066.2	72.07005	
38.84	78807.59	108077	33664.78	535220.6	72.07007	
38.85	78765.38	107984.1	33645.55	535374.9	72.0701	
38.86	78723.23	107891.4	33626.31	535529	72.07013	
38.87	78681.13	107798.7	33607.08	535683.1	72.07016	
38.88	78639.1	107706	33587.84	535837	72.07018	
38.89	78597.12	107613.4	33568.59	535990.8	72.07021	
38.9	78555.2	107520.9	33549.35	536144.5	72.07024	
38.91	78513.34	107428.4	33530.1	536298.1	72.07027	
38.92	78471.54	107336	33510.85	536451.6	72.0703	
38.93	78429.79	107243.6	33491.59	536604.9	72.07032	
38.94	78388.11	107151.3	33472.34	536758.2	72.07035	
38.95	78346.48	107059	33453.08	536911.3	72.07038	
38.96	78304.91	106966.8	33433.82	537064.4	72.07041	
38.97	78263.39	106874.7	33414.55	537217.3	72.07043	
38.98	78221.94	106782.6	33395.29	537370.1	72.07046	
38.99	78180.54	106690.6	33376.02	537522.8	72.07049	
39	78139.2	106598.6	33356.75	537675.4	72.07052	
39.01	78097.92	106506.7	33337.47	537827.8	72.07055	
39.02	78056.7	106414.9	33318.2	537980.2	72.07057	
39.03	78015.53	106323.1	33298.92	538132.4	72.0706	
39.04	77974.42	106231.3	33279.64	538284.5	72.07063	
39.05	77933.37	106139.7	33260.36	538436.6	72.07066	
39.06	77892.37	106048	33241.07	538588.5	72.07068	
39.07	77851.43	105956.5	33221.78	538740.2	72.07071	
39.08	77810.55	105865	33202.49	538891.9	72.07074	
39.09	77769.72	105773.5	33183.2	539043.5	72.07077	
39.1	77728.95	105682.1	33163.91	539194.9	72.07079	
39.11	77688.24	105590.8	33144.61	539346.3	72.07082	
39.12	77647.59	105499.5	33125.32	539497.5	72.07085	
39.13	77606.99	105408.3	33106.02	539648.6	72.07088	
39.14	77566.44	105317.1	33086.71	539799.6	72.0709	
39.15	77525.96	105226	33067.41	539950.5	72.07093	
39.16	77485.53	105135	33048.11	540101.3	72.07096	
39.17	77445.15	105044	33028.8	540252	72.07099	
39.18	77404.83	104953.1	33009.49	540402.5	72.07101	
39.19	77364.57	104862.2	32990.18	540553	72.07104	
39.2	77324.36	104771.4	32970.87	540703.3	72.07107	
39.21	77284.21	104680.6	32951.55	540853.5	72.0711	
39.22	77244.12	104589.9	32932.23	541003.6	72.07112	
39.23	77204.08	104499.3	32912.92	541153.6	72.07115	
39.24	77164.09	104408.7	32893.6	541303.5	72.07118	
39.25	77124.16	104318.2	32874.27	541453.3	72.07121	
39.26	77084.29	104227.7	32854.95	541603	72.07123	
39.27	77044.47	104137.3	32835.63	541752.5	72.07126	
39.28	77004.71	104047	32816.3	541902	72.07129	
39.29	76965	103956.7	32796.97	542051.3	72.07131	
39.3	76925.34	103866.4	32777.64	542200.5	72.07134	
39.31	76885.74	103776.3	32758.31	542349.6	72.07137	
39.32	76846.2	103686.1	32738.98	542498.6	72.0714	
39.33	76806.71	103596.1	32719.65	542647.5	72.07142	
39.34	76767.27	103506.1	32700.31	542796.3	72.07145	
39.35	76727.89	103416.1	32680.97	542944.9	72.07148	
39.36	76688.57	103326.2	32661.64	543093.5	72.0715	
39.37	76649.3	103236.4	32642.3	543241.9	72.07153	
39.38	76610.08	103146.6	32622.96	543390.3	72.07156	
39.39	76570.91	103056.9	32603.62	543538.5	72.07159	
39.4	76531.8	102967.3	32584.27	543686.6	72.07161	
39.41	76492.75	102877.7	32564.93	543834.6	72.07164	
39.42	76453.75	102788.1	32545.58	543982.5	72.07167	
39.43	76414.8	102698.6	32526.24	544130.2	72.07169	
39.44	76375.9	102609.2	32506.89	544277.9	72.07172	
39.45	76337.06	102519.9	32487.54	544425.5	72.07175	
39.46	76298.28	102430.5	32468.19	544572.9	72.07177	
39.47	76259.54	102341.3	32448.84	544720.2	72.0718	
39.48	76220.86	102252.1	32429.49	544867.5	72.07183	
39.49	76182.24	102163	32410.14	545014.6	72.07186	
39.5	76143.66	102073.9	32390.78	545161.6	72.07188	
39.51	76105.14	101984.9	32371.43	545308.5	72.07191	
39.52	76066.68	101895.9	32352.07	545455.3	72.07194	
39.53	76028.26	101807	32332.72	545601.9	72.07196	
39.54	75989.9	101718.2	32313.36	545748.5	72.07199	
39.55	75951.59	101629.4	32294	545894.9	72.07202	
39.56	75913.34	101540.7	32274.64	546041.3	72.07204	
39.57	75875.13	101452	32255.28	546187.5	72.07207	
39.58	75836.98	101363.4	32235.92	546333.6	72.0721	
39.59	75798.88	101274.9	32216.56	546479.6	72.07212	
39.6	75760.84	101186.4	32197.2	546625.5	72.07215	
39.61	75722.84	101097.9	32177.84	546771.3	72.07218	
39.62	75684.9	101009.5	32158.47	546917	72.0722	
39.63	75647.01	100921.2	32139.11	547062.6	72.07223	
39.64	75609.18	100833	32119.75	547208	72.07226	
39.65	75571.39	100744.8	32100.38	547353.4	72.07228	
39.66	75533.66	100656.6	32081.02	547498.6	72.07231	
39.67	75495.98	100568.5	32061.65	547643.8	72.07234	
39.68	75458.35	100480.5	32042.28	547788.8	72.07236	
39.69	75420.77	100392.6	32022.92	547933.7	72.07239	
39.7	75383.24	100304.6	32003.55	548078.5	72.07242	
39.71	75345.77	100216.8	31984.18	548223.2	72.07244	
39.72	75308.34	100129	31964.82	548367.8	72.07247	
39.73	75270.97	100041.3	31945.45	548512.2	72.0725	
39.74	75233.65	99953.59	31926.08	548656.6	72.07252	
39.75	75196.38	99865.97	31906.71	548800.9	72.07255	
39.76	75159.16	99778.41	31887.34	548945	72.07258	
39.77	75122	99690.91	31867.97	549089	72.0726	
39.78	75084.88	99603.47	31848.61	549233	72.07263	
39.79	75047.81	99516.08	31829.24	549376.8	72.07265	
39.8	75010.8	99428.76	31809.87	549520.5	72.07268	
39.81	74973.84	99341.49	31790.5	549664.1	72.07271	
39.82	74936.92	99254.28	31771.13	549807.6	72.07273	
39.83	74900.06	99167.13	31751.76	549951	72.07276	
39.84	74863.25	99080.04	31732.39	550094.3	72.07279	
39.85	74826.48	98993	31713.02	550237.4	72.07281	
39.86	74789.77	98906.03	31693.65	550380.5	72.07284	
39.87	74753.11	98819.11	31674.28	550523.4	72.07287	
39.88	74716.5	98732.25	31654.91	550666.3	72.07289	
39.89	74679.94	98645.45	31635.54	550809	72.07292	
39.9	74643.43	98558.71	31616.17	550951.6	72.07294	
39.91	74606.97	98472.03	31596.8	551094.1	72.07297	
39.92	74570.56	98385.4	31577.43	551236.5	72.073	
39.93	74534.19	98298.84	31558.06	551378.8	72.07302	
39.94	74497.88	98212.33	31538.69	551521	72.07305	
39.95	74461.62	98125.88	31519.33	551663.1	72.07308	
39.96	74425.41	98039.49	31499.96	551805.1	72.0731	
39.97	74389.24	97953.16	31480.59	551946.9	72.07313	
39.98	74353.13	97866.89	31461.22	552088.7	72.07315	
39.99	74317.07	97780.67	31441.86	552230.3	72.07318	
40	74281.05	97694.51	31422.49	552371.9	72.07321	
40.01	74245.08	97608.42	31403.12	552513.3	72.07323	
40.02	74209.17	97522.38	31383.76	552654.6	72.07326	
40.03	74173.3	97436.39	31364.39	552795.8	72.07328	
40.04	74137.48	97350.47	31345.03	552936.9	72.07331	
40.05	74101.71	97264.61	31325.66	553077.9	72.07334	
40.06	74065.99	97178.8	31306.3	553218.8	72.07336	
40.07	74030.32	97093.05	31286.93	553359.6	72.07339	
40.08	73994.69	97007.37	31267.57	553500.3	72.07341	
40.09	73959.12	96921.74	31248.21	553640.9	72.07344	
40.1	73923.59	96836.16	31228.85	553781.3	72.07347	
40.11	73888.11	96750.65	31209.49	553921.7	72.07349	
40.12	73852.68	96665.2	31190.13	554061.9	72.07352	
40.13	73817.3	96579.8	31170.77	554202.1	72.07354	
40.14	73781.96	96494.46	31151.41	554342.1	72.07357	
40.15	73746.68	96409.18	31132.05	554482	72.0736	
40.16	73711.44	96323.96	31112.69	554621.8	72.07362	
40.17	73676.25	96238.8	31093.34	554761.5	72.07365	
40.18	73641.11	96153.7	31073.98	554901.1	72.07367	
40.19	73606.02	96068.65	31054.62	555040.6	72.0737	
40.2	73570.97	95983.67	31035.27	555180	72.07372	
40.21	73535.97	95898.74	31015.92	555319.3	72.07375	
40.22	73501.02	95813.87	30996.57	555458.5	72.07378	
40.23	73466.12	95729.06	30977.21	555597.5	72.0738	
40.24	73431.26	95644.31	30957.86	555736.5	72.07383	
40.25	73396.45	95559.61	30938.51	555875.3	72.07385	
40.26	73361.69	95474.98	30919.17	556014.1	72.07388	
40.27	73326.98	95390.4	30899.82	556152.7	72.0739	
40.28	73292.31	95305.88	30880.47	556291.3	72.07393	
40.29	73257.69	95221.42	30861.13	556429.7	72.07396	
40.3	73223.12	95137.02	30841.78	556568	72.07398	
40.31	73188.59	95052.68	30822.44	556706.2	72.07401	
40.32	73154.11	94968.39	30803.1	556844.3	72.07403	
40.33	73119.68	94884.17	30783.76	556982.3	72.07406	
40.34	73085.29	94800	30764.42	557120.2	72.07408	
40.35	73050.96	94715.89	30745.08	557258	72.07411	
40.36	73016.66	94631.84	30725.75	557395.7	72.07413	
40.37	72982.42	94547.85	30706.41	557533.2	72.07416	
40.38	72948.22	94463.92	30687.08	557670.7	72.07419	
40.39	72914.07	94380.04	30667.74	557808.1	72.07421	
40.4	72879.96	94296.23	30648.41	557945.3	72.07424	
40.41	72845.9	94212.47	30629.08	558082.5	72.07426	
40.42	72811.88	94128.77	30609.75	558219.5	72.07429	
40.43	72777.92	94045.13	30590.43	558356.5	72.07431	
40.44	72743.99	93961.55	30571.1	558493.3	72.07434	
40.45	72710.12	93878.02	30551.77	558630	72.07436	
40.46	72676.29	93794.56	30532.45	558766.6	72.07439	
40.47	72642.5	93711.15	30513.13	558903.1	72.07441	
40.48	72608.76	93627.8	30493.81	559039.5	72.07444	
40.49	72575.07	93544.51	30474.49	559175.8	72.07446	
40.5	72541.42	93461.28	30455.18	559312	72.07449	
40.51	72507.82	93378.11	30435.86	559448.1	72.07452	
40.52	72474.26	93295	30416.55	559584.1	72.07454	
40.53	72440.75	93211.94	30397.24	559720	72.07457	
40.54	72407.29	93128.94	30377.92	559855.8	72.07459	
40.55	72373.87	93046.01	30358.62	559991.4	72.07462	
40.56	72340.49	92963.13	30339.31	560127	72.07464	
40.57	72307.16	92880.3	30320	560262.5	72.07467	
40.58	72273.88	92797.54	30300.7	560397.8	72.07469	
40.59	72240.63	92714.84	30281.4	560533.1	72.07472	
40.6	72207.44	92632.19	30262.1	560668.2	72.07474	
40.61	72174.29	92549.6	30242.8	560803.2	72.07477	
40.62	72141.18	92467.07	30223.51	560938.2	72.07479	
40.63	72108.12	92384.6	30204.21	561073	72.07482	
40.64	72075.1	92302.19	30184.92	561207.7	72.07484	
40.65	72042.13	92219.83	30165.63	561342.3	72.07487	
40.66	72009.21	92137.54	30146.34	561476.8	72.07489	
40.67	71976.32	92055.3	30127.06	561611.2	72.07492	
40.68	71943.48	91973.12	30107.77	561745.5	72.07494	
40.69	71910.69	91891	30088.49	561879.7	72.07497	
40.7	71877.94	91808.94	30069.21	562013.8	72.07499	
40.71	71845.23	91726.94	30049.93	562147.8	72.07502	
40.72	71812.57	91644.99	30030.65	562281.7	72.07504	
40.73	71779.95	91563.1	30011.38	562415.5	72.07507	
40.74	71747.38	91481.27	29992.11	562549.2	72.07509	
40.75	71714.85	91399.5	29972.84	562682.7	72.07512	
40.76	71682.36	91317.79	29953.57	562816.2	72.07514	
40.77	71649.92	91236.14	29934.3	562949.6	72.07517	
40.78	71617.52	91154.54	29915.04	563082.8	72.07519	
40.79	71585.16	91073.01	29895.78	563216	72.07522	
40.8	71552.85	90991.53	29876.52	563349	72.07524	
40.81	71520.58	90910.11	29857.26	563482	72.07527	
40.82	71488.36	90828.75	29838.01	563614.8	72.07529	
40.83	71456.18	90747.44	29818.76	563747.5	72.07532	
40.84	71424.04	90666.2	29799.51	563880.2	72.07534	
40.85	71391.94	90585.01	29780.26	564012.7	72.07536	
40.86	71359.89	90503.88	29761.02	564145.1	72.07539	
40.87	71327.88	90422.81	29741.77	564277.5	72.07541	
40.88	71295.92	90341.8	29722.53	564409.7	72.07544	
40.89	71263.99	90260.85	29703.3	564541.8	72.07546	
40.9	71232.11	90179.95	29684.06	564673.8	72.07549	
40.91	71200.28	90099.11	29664.83	564805.7	72.07551	
40.92	71168.48	90018.34	29645.6	564937.5	72.07554	
40.93	71136.73	89937.61	29626.37	565069.2	72.07556	
40.94	71105.02	89856.95	29607.14	565200.8	72.07559	
40.95	71073.35	89776.35	29587.92	565332.3	72.07561	
40.96	71041.73	89695.8	29568.7	565463.7	72.07564	
40.97	71010.15	89615.31	29549.48	565595	72.07566	
40.98	70978.61	89534.88	29530.27	565726.2	72.07568	
40.99	70947.11	89454.51	29511.06	565857.2	72.07571	
41	70915.66	89374.2	29491.85	565988.2	72.07573	
41.01	70884.24	89293.95	29472.64	566119.1	72.07576	
41.02	70852.87	89213.75	29453.44	566249.9	72.07578	
41.03	70821.55	89133.61	29434.23	566380.5	72.07581	
41.04	70790.26	89053.53	29415.04	566511.1	72.07583	
41.05	70759.01	88973.51	29395.84	566641.6	72.07586	
41.06	70727.81	88893.54	29376.65	566771.9	72.07588	
41.07	70696.65	88813.64	29357.46	566902.2	72.0759	
41.08	70665.53	88733.79	29338.27	567032.3	72.07593	
41.09	70634.45	88654	29319.08	567162.4	72.07595	
41.1	70603.42	88574.27	29299.9	567292.3	72.07598	
41.11	70572.42	88494.59	29280.72	567422.2	72.076	
41.12	70541.47	88414.98	29261.55	567551.9	72.07603	
41.13	70510.56	88335.42	29242.37	567681.6	72.07605	
41.14	70479.69	88255.92	29223.2	567811.1	72.07607	
41.15	70448.86	88176.48	29204.04	567940.5	72.0761	
41.16	70418.07	88097.1	29184.87	568069.9	72.07612	
41.17	70387.32	88017.77	29165.71	568199.1	72.07615	
41.18	70356.62	87938.51	29146.55	568328.2	72.07617	
41.19	70325.95	87859.3	29127.4	568457.3	72.0762	
41.2	70295.33	87780.15	29108.25	568586.2	72.07622	
41.21	70264.75	87701.05	29089.1	568715	72.07624	
41.22	70234.21	87622.02	29069.95	568843.7	72.07627	
41.23	70203.71	87543.04	29050.81	568972.4	72.07629	
41.24	70173.25	87464.12	29031.67	569100.9	72.07632	
41.25	70142.83	87385.26	29012.53	569229.3	72.07634	
41.26	70112.45	87306.46	28993.4	569357.6	72.07636	
41.27	70082.11	87227.71	28974.27	569485.8	72.07639	
41.28	70051.81	87149.02	28955.14	569613.9	72.07641	
41.29	70021.55	87070.39	28936.02	569742	72.07644	
41.3	69991.34	86991.82	28916.9	569869.9	72.07646	
41.31	69961.16	86913.31	28897.78	569997.7	72.07648	
41.32	69931.02	86834.85	28878.67	570125.4	72.07651	
41.33	69900.93	86756.45	28859.56	570253	72.07653	
41.34	69870.87	86678.11	28840.45	570380.5	72.07656	
41.35	69840.85	86599.83	28821.35	570507.9	72.07658	
41.36	69810.88	86521.61	28802.25	570635.2	72.0766	
41.37	69780.94	86443.44	28783.15	570762.4	72.07663	
41.38	69751.04	86365.33	28764.06	570889.5	72.07665	
41.39	69721.19	86287.28	28744.97	571016.5	72.07668	
41.4	69691.37	86209.29	28725.88	571143.4	72.0767	
41.41	69661.59	86131.35	28706.8	571270.2	72.07672	
41.42	69631.86	86053.47	28687.72	571396.9	72.07675	
41.43	69602.16	85975.65	28668.64	571523.5	72.07677	
41.44	69572.5	85897.89	28649.57	571650	72.07679	
41.45	69542.88	85820.19	28630.5	571776.4	72.07682	
41.46	69513.3	85742.54	28611.44	571902.6	72.07684	
41.47	69483.76	85664.95	28592.37	572028.8	72.07687	
41.48	69454.26	85587.42	28573.32	572154.9	72.07689	
41.49	69424.8	85509.95	28554.26	572280.9	72.07691	
41.5	69395.37	85432.53	28535.21	572406.8	72.07694	
41.51	69365.99	85355.17	28516.16	572532.6	72.07696	
41.52	69336.64	85277.87	28497.12	572658.3	72.07698	
41.53	69307.34	85200.63	28478.08	572783.9	72.07701	
41.54	69278.07	85123.44	28459.04	572909.4	72.07703	
41.55	69248.84	85046.31	28440.01	573034.8	72.07706	
41.56	69219.65	84969.24	28420.98	573160	72.07708	
41.57	69190.5	84892.23	28401.96	573285.2	72.0771	
41.58	69161.39	84815.27	28382.94	573410.3	72.07713	
41.59	69132.32	84738.38	28363.92	573535.3	72.07715	
41.6	69103.29	84661.53	28344.91	573660.2	72.07717	
41.61	69074.29	84584.75	28325.9	573785	72.0772	
41.62	69045.33	84508.03	28306.89	573909.7	72.07722	
41.63	69016.41	84431.36	28287.89	574034.3	72.07724	
41.64	68987.53	84354.75	28268.89	574158.8	72.07727	
41.65	68958.69	84278.2	28249.9	574283.1	72.07729	
41.66	68929.88	84201.7	28230.91	574407.4	72.07731	
41.67	68901.12	84125.26	28211.92	574531.6	72.07734	
41.68	68872.39	84048.88	28192.94	574655.7	72.07736	
41.69	68843.7	83972.56	28173.96	574779.7	72.07738	
41.7	68815.05	83896.29	28154.98	574903.6	72.07741	
41.71	68786.43	83820.08	28136.01	575027.4	72.07743	
41.72	68757.86	83743.93	28117.05	575151.1	72.07745	
41.73	68729.32	83667.84	28098.08	575274.7	72.07748	
41.74	68700.82	83591.8	28079.13	575398.2	72.0775	
41.75	68672.36	83515.82	28060.17	575521.6	72.07752	
41.76	68643.93	83439.9	28041.22	575644.9	72.07755	
41.77	68615.54	83364.03	28022.28	575768.1	72.07757	
41.78	68587.19	83288.23	28003.33	575891.2	72.07759	
41.79	68558.88	83212.48	27984.4	576014.2	72.07762	
41.8	68530.6	83136.78	27965.46	576137.1	72.07764	
41.81	68502.37	83061.15	27946.53	576259.9	72.07766	
41.82	68474.17	82985.57	27927.61	576382.6	72.07769	
